block_id,block_plain,nearest_neighbor_1_id,nearest_neighbor_2_id,nearest_neighbor_3_id,nearest_neighbor_4_id,block_latitude,block_longitude,nearest_neighbor_1_plain,nearest_neighbor_2_plain,nearest_neighbor_3_plain,nearest_neighbor_4_plain,pct_voted_2024,nearest_neighbor_1_pct_voted_2024,nearest_neighbor_2_pct_voted_2024,nearest_neighbor_3_pct_voted_2024,nearest_neighbor_4_pct_voted_2024,pct_voted_2022,nearest_neighbor_1_pct_voted_2022,nearest_neighbor_2_pct_voted_2022,nearest_neighbor_3_pct_voted_2022,nearest_neighbor_4_pct_voted_2022,pct_voted_2020,nearest_neighbor_1_pct_voted_2020,nearest_neighbor_2_pct_voted_2020,nearest_neighbor_3_pct_voted_2020,nearest_neighbor_4_pct_voted_2020,pct_voted_current,nearest_neighbor_1_pct_voted_current,nearest_neighbor_2_pct_voted_current,nearest_neighbor_3_pct_voted_current,nearest_neighbor_4_pct_voted_current,pct_voted_3days,nearest_neighbor_1_pct_voted_3days,nearest_neighbor_2_pct_voted_3days,nearest_neighbor_3_pct_voted_3days,nearest_neighbor_4_pct_voted_3days,pct_voted_1week,nearest_neighbor_1_pct_voted_1week,nearest_neighbor_2_pct_voted_1week,nearest_neighbor_3_pct_voted_1week,nearest_neighbor_4_pct_voted_1week,county_fips,county,state
GA031186,300s N Beach Ct.,GA003119,GA041294,GA156878,GA074299,33.536037,-84.40467,7900s Woodlake Dr.,8000s Creekstone Way,400s E Lake Dr.,8000s S Bay Ct.,21,65,54,47,59,12,51,39,42,38,12,58,53,49,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031207,800s Cameron Landing Dr.,GA215868,GA127457,GA131279,GA023296,33.554873,-84.276041,700s Cameron Landing Dr.,200s Hannover Pl.,1200s Cameron Landing Dr.,600s Cameron Landing Dr.,58,52,50,26,49,42,30,42,13,23,50,43,58,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031240,8400s Webb Rd.,GA226919,GA145915,GA021802,GA046751,33.524792,-84.410139,8400s Glendevon Ct.,500s N Cedar Ct.,600s Waterview Dr.,600s Oak Dr.,62,50,85,42,55,46,50,85,30,45,69,52,80,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031341,6300s Katie Ln.,GA152321,GA009011,GA102046,GA216896,33.580323,-84.295522,2900s Lake Harbin Rd.,6400s Katie Ln.,2800s Lake Harbin Rd.,2800s Priscilla Way,74,62,57,50,79,56,54,51,50,48,59,69,59,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031384,6200s Lakeview Ct.,GA184051,GA055063,GA093005,GA212237,33.583646,-84.273336,6200s Canoe Trce.,6000s Crooked Creek Dr.,3500s Creekview Dr.,6200s Crooked Creek Ln.,72,81,84,61,65,59,75,60,36,57,62,81,65,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031411,6700s Branchview Ct.,GA305360,GA112318,GA140458,GA245173,33.570445,-84.279632,3400s Hidden Ln.,6700s Dale Rd.,6700s Branch Dr.,3400s Bells Landing Dr.,62,71,44,63,50,46,71,56,58,25,58,57,78,68,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031566,3600s Cook Ct.,GA165931,GA065334,GA189138,GA114173,33.581933,-84.270715,6300s Breckenridge Run,6200s Crooked Creek Dr.,3600s Breckenridge Ct.,6200s Crooked Creek Ct.,71,64,49,73,45,79,56,40,55,27,64,58,57,73,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031594,5100s Saddle Creek Cir.,GA038888,GA099606,GA141376,GA138100,33.61431,-84.27402,4900s Saddle Creek Cir.,5000s Saddle Creek Cir.,5000s Stagecoach Rd.,5200s Saddle Creek Cir.,87,80,85,100,61,73,76,72,80,56,87,80,74,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031597,5300s Vanity Joys Ln.,GA005149,GA093102,GA212169,GA196668,33.608598,-84.27429,5300s Katherine Village Dr.,3500s Kerries Ct.,3500s Kibbys Ct.,5300s Altheas Ct.,62,59,38,78,80,43,54,38,78,80,51,54,44,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031633,1200s Vienna Ct.,GA167083,GA076986,GA052225,GA064932,33.448931,-84.357179,11100s Torino Dr.,11000s Torino Dr.,10900s Genova Ter.,1100s Lehavre Ct.,63,50,60,51,56,53,30,60,20,46,57,30,60,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031713,1800s Battlecreek Village Dr.,GA262470,GA181526,GA038827,GA239714,33.555016,-84.352635,1900s Battlecreek Village Dr.,1300s Battlecreek Village Dr.,1100s Battlecreek Village Dr.,2100s Battlecreek Village Dr.,54,40,47,35,80,38,30,32,29,60,62,20,53,53,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031766,6100s Camden Forrest Cv.,GA242997,GA084115,GA146754,GA197590,33.588457,-84.444109,1600s Camden Forrest Trl.,6000s Camden Forrest Cv.,1600s Camden Forrest Way,1700s Camden Forrest Trl.,48,62,61,63,79,52,46,43,50,64,55,38,57,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031778,200s Johnson Rd.,GA023720,GA090630,GA211275,GA086263,33.597242,-84.380838,200s Morrow Rd.,300s Johnson Rd.,300s Windsor Dr.,300s Sylvia Dr.,39,40,78,0,50,23,23,44,0,21,33,33,56,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031790,1100s Crystal Lake Rd.,GA033166,GA005604,GA112063,GA054283,33.607773,-84.426947,5300s Glen Haven Dr.,1100s Summer Brook Rd.,5400s Waterfall Ct.,5400s Glen Haven Dr.,30,54,41,60,25,20,62,25,47,16,40,62,31,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031868,5800s Fox Run,GA092920,GA049373,GA150683,GA218234,33.594967,-84.257275,5800s Stagecoach Rd.,5800s Saddlemont Ct.,5800s Foxfield Trl.,5700s Fox Run,50,72,85,86,72,42,62,77,72,61,50,69,85,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031869,10400s Ivygate Ter.,GA028862,GA075839,GA227202,GA121630,33.471377,-84.363854,10400s Ivygate Ave.,500s Sinclair Way,10300s Ivygate Ter.,800s Sinclair Way,57,69,91,53,46,32,46,82,47,31,54,54,91,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA031896,6700s Coker Way,GA066031,GA117516,GA106516,GA049233,33.490598,-84.355219,6600s Chason Woods Ct.,6600s Piazza Dr.,1100s Mundys Mill Rd.,6600s Coker Way,50,67,55,58,71,44,46,45,50,57,75,56,47,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032124,5800s Colonnade Dr.,GA013584,GA344189,GA093175,GA328134,33.594819,-84.269658,5700s Colonnade Dr.,5600s Colonnade Dr.,5800s Mistyview Dr.,3700s Rex Cir.,54,68,50,60,29,54,45,50,46,29,54,64,50,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032137,600s Castlebrooke Dr.,GA147848,GA123817,GA224899,GA113858,33.504232,-84.369579,600s Swamp Creek Dr.,9200s Apple Ct.,600s Muscadine Ln.,9200s Bayou Ln.,58,65,52,50,58,42,61,48,20,33,67,65,43,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032163,600s Cherry Ln.,GA158601,GA230913,GA154934,GA187647,33.52794,-84.370371,8200s Redwood Dr.,8200s Chestnut Dr.,8200s Hemlock Dr.,600s Selden Ct.,63,42,44,50,54,44,32,28,14,50,59,37,28,43,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032223,600s Villa View Way,GA146140,GA113397,GA044677,GA210045,33.429884,-84.322624,500s Villa View Way,400s Villa View Way,300s Villa View Way,1000s Villa View Way,58,55,50,64,26,39,30,54,48,19,68,30,79,52,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032225,1800s Watercrest Dr.,GA062550,GA054093,GA105764,GA083891,33.49867,-84.329281,9300s Waters Edge Dr.,9400s Rocky Crk.,1900s Watercrest Dr.,9400s Waters Edge Dr.,59,62,47,80,71,45,53,27,75,54,59,55,60,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032394,10600s Redbud Ln.,GA278123,GA072396,GA174929,GA251764,33.465077,-84.365421,600s Beechwood Ct.,400s Rosewood Cir.,700s White Oak Ct.,10500s Redbud Ln.,52,86,49,86,37,48,71,35,43,26,60,71,40,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032557,1100s Mary Lee Ct.,GA227595,GA080431,GA005043,GA241008,33.57843,-84.425943,1100s Genny Ln.,1000s Mary Lee Ct.,1100s King Rd.,6400s Jerri Ct.,77,58,31,73,60,53,37,12,55,20,63,58,38,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032708,10900s Cimmaron Ct.,GA090252,GA106808,GA150729,GA174248,33.453251,-84.305467,10900s Station Dr.,10900s Big Sky Dr.,2600s Kensley Ct.,10900s Buckland Ct.,47,60,52,100,33,33,44,42,80,42,53,56,47,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032756,6900s Stephens Dr.,GA071434,GA172071,GA038519,GA041788,33.565095,-84.298661,2800s Pam Pl.,6800s Stephens Dr.,6800s Maple Grove Ct.,2700s White Fox Ct.,47,65,44,43,53,33,62,36,14,42,43,62,36,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA032852,300s River Chase Dr.,GA050999,GA276360,GA132530,GA067506,33.502314,-84.402741,9200s River Chase Way,9300s Country Club Ct.,9300s Pine Trace Ct.,300s Fleming Ct.,59,33,80,89,64,44,48,60,56,45,54,67,20,67,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033004,600s Pownal Ln.,GA153619,GA052174,GA073016,GA037430,33.396272,-84.371622,700s Pownal Ln.,600s Rangeley Meadows Ct.,500s Rangeley Meadows Ct.,13100s Rangeley Hills Dr.,71,63,77,87,64,59,68,59,84,36,54,79,59,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033012,6700s Walker Rd.,GA253934,GA135205,GA179547,GA118210,33.570737,-84.436376,1400s Quail Hunt Dr.,6700s Collier Way,1400s Hampstead Pl.,6700s Autumn West Dr.,74,80,53,73,57,65,60,44,64,57,65,80,44,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033044,2200s Fairwood Cir.,GA022999,GA047181,GA181100,GA141984,33.501421,-84.318239,9200s Fairgreen Ct.,2200s Holly Run Dr.,2100s Glenfare Ct.,2300s Fairwood Cir.,81,65,64,55,72,68,62,52,50,83,76,71,69,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033147,1600s Hillview Ave.,GA248474,GA079203,GA015004,GA062823,33.524924,-84.337415,1600s Charles Ave.,1600s Del Rio Way,8400s Hilltop Rd.,8300s San Jose Trl.,64,83,53,50,35,60,83,33,33,35,64,83,33,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033166,5300s Glen Haven Dr.,GA005604,GA031790,GA112063,GA054283,33.607178,-84.426772,1100s Summer Brook Rd.,1100s Crystal Lake Rd.,5400s Waterfall Ct.,5400s Glen Haven Dr.,54,41,30,60,25,62,25,20,47,16,62,31,40,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033168,1700s Alford Dr.,GA136090,GA067964,GA220156,GA198162,33.488299,-84.334118,9700s Byrne Dr.,9800s Byrne Dr.,1800s Alford Dr.,9700s Carrick Dr.,56,40,56,38,71,44,50,29,15,43,53,30,38,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033171,9100s Retreat Pass,GA049103,GA095872,GA193090,GA292363,33.505473,-84.320161,2100s Hedgerow Way,9000s Prospect Ct.,9000s Retreat Pass,9200s Retreat Pass,71,78,56,73,67,63,64,56,73,83,69,67,61,64,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033208,900s Olde Town Ct.,GA131383,GA135957,GA044785,GA057859,33.542384,-84.360152,900s Hunt Rd.,7700s Town Ct.,7700s Tara Rd.,900s Olde Town Pl.,75,59,56,58,62,70,38,56,26,47,68,48,67,42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033244,1700s Pinewalk Ln.,GA074446,GA212238,GA029684,GA085181,33.574324,-84.447319,1700s Lauranceae Way,6600s W Fayetteville Rd.,6500s Laurel Ln.,6500s W Fayetteville Rd.,74,68,60,55,46,72,73,60,64,46,72,68,80,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033260,3100s Chippewa Dr.,GA161954,GA257935,GA132255,GA017831,33.58776,-84.286626,6100s Valdez Dr.,6100s Amado Ct.,3100s Nogales Pl.,3100s Caliente Ln.,50,50,67,67,40,43,32,50,56,32,41,45,83,78,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033273,800s King Rd.,GA190387,GA054173,GA204111,GA167702,33.557208,-84.3633,800s Jett Rd.,800s Johnson Rd.,7200s Mayfair Cir.,900s King Rd.,55,58,52,54,45,43,35,38,31,64,53,42,62,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033312,1800s Spivey Village Cir.,GA141844,GA254593,GA252519,GA013038,33.523099,-84.328454,1700s Spivey Village Cir.,8500s Spivey Village Way,1900s Spivey Village Dr.,1900s Spivey Village Cir.,80,80,100,100,79,86,80,100,75,57,80,80,100,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033336,100s Dayna Dr.,GA322226,GA242944,GA101211,GA015928,33.589037,-84.418672,500s Dayna Dr.,300s Dayna Dr.,8100s Bentley Xing.,8300s Bentley Xing.,33,17,75,43,62,25,17,62,43,50,33,17,75,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033451,9300s Meadow Gate Ln.,GA173148,GA018162,GA066892,GA211654,33.499153,-84.325297,2000s Fairmont Run,1900s Rosemont Ct.,9400s Fairfield Pkwy.,9300s Arbor Glen Ct.,75,78,87,58,87,54,78,74,42,80,67,89,77,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033502,8900s Ashwood Dr.,GA169723,GA216787,GA264774,GA089203,33.511714,-84.398531,9000s Homewood Dr.,8900s Creekwood Ct.,100s Ashwood Ct.,8800s Creekwood Ct.,46,47,92,62,43,34,35,75,62,43,43,37,83,62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033536,6200s Crestview Ln.,GA027836,GA041388,GA113643,GA139216,33.583856,-84.355629,1000s Pineglen Dr.,1000s Pinecrest Dr.,1000s Martha Dr.,1100s Skylark Dr.,54,38,39,33,58,36,29,28,33,39,49,38,39,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033568,11100s Shannon Cir.,GA032324,GA011750,GA038337,GA066231,33.450931,-84.333181,11100s Aliyah Dr.,1700s Live Oak Ln.,1800s Live Oak Ln.,1500s Leonard St.,52,47,74,58,52,48,25,42,42,32,48,39,42,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA033762,100s N Lake Dr.,GA150330,GA030310,GA126855,GA002952,33.533848,-84.350778,800s N Mcdonough St.,100s Burkshire Ct.,100s E Mimosa Dr.,200s N Lake Dr.,55,45,29,78,63,41,45,24,53,34,45,55,29,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034029,8400s Sutton Dr.,GA133625,GA145915,GA187566,GA013462,33.526029,-84.406644,8400s Tall Cedar Ct.,500s N Cedar Ct.,8400s Cedar Bend Ct.,500s Wexwood Dr.,64,90,85,73,56,55,70,85,68,42,62,60,80,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034163,"0-100, Inverness Dr.",GA191160,GA272400,GA283554,GA023795,33.510194,-84.38943,8900s Ashton Rd.,8900s Norwalk Ct.,9000s Norwalk Ct.,8900s Jimmy Lee Cir.,24,56,56,50,51,18,38,37,33,41,18,46,41,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034217,7400s Meadows Dr.,GA120972,GA214268,GA047209,GA036188,33.551956,-84.407316,7400s Paul Ct.,7400s Dover Ct.,500s Meadows Ct.,500s Paul St.,53,62,80,63,57,50,67,70,43,37,47,62,70,66,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034224,700s Bartow Ct.,GA218919,GA008249,GA111266,GA037647,33.525504,-84.416119,700s Oak Dr.,8400s N Pond Dr.,8400s N Pond Ct.,700s Waterview Dr.,60,40,35,40,62,30,40,27,30,53,40,25,54,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034271,400s Vicksburg Ct.,GA173196,GA004392,GA182844,GA191109,33.457354,-84.378767,400s Washington Dr.,10900s University Dr.,300s Mcdonough Rd.,10800s University Dr.,50,66,69,89,64,31,41,56,56,36,43,50,75,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034381,5900s Meadow Ln.,GA162055,GA219905,GA151113,GA202439,33.592871,-84.273327,3500s Meadoway Ct.,3600s Meadoway Ct.,3500s Meadowview Ct.,3500s Lakeview Dr.,56,33,36,64,80,61,33,18,55,70,78,0,27,64,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034408,900s Marquis Way,GA205730,GA283978,GA208685,GA179054,33.555846,-84.334722,800s Marquis Way,600s Marquis Way,1000s Marquis Way,500s Marquis Way,55,73,59,55,58,29,41,67,9,37,48,55,56,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034453,1300s Winslow Dr.,GA155629,GA273103,GA016293,GA255303,33.471096,-84.34802,1300s Tara Rd.,10400s Larrack Trce.,10300s Larrack Trce.,10400s Larrack Ct.,52,70,100,67,50,39,55,38,79,50,48,61,50,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034470,1200s Interlaken Pass,GA179061,GA267544,GA093400,GA097910,33.4829,-84.351228,1200s Grindenwald Dr.,9900s Chasseron Cv.,10200s Cormac St.,1100s Interlaken Pass,73,86,62,67,71,71,68,50,53,46,71,59,62,57,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034598,300s Greenhill Way,GA068081,GA049930,GA016343,GA006191,33.636832,-84.37698,4200s Iowa Dr.,400s Greenhill Way,400s Evergreen Dr.,4200s Hendrix Dr.,64,44,18,50,22,45,22,12,43,15,55,33,24,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034640,7000s Brookview Cir.,GA059261,GA054590,GA068334,GA102895,33.563496,-84.402647,300s Brookview Dr.,200s Brookview Dr.,7100s Brookview Way,400s Patrick Henry Ct.,71,52,33,54,41,64,35,21,33,21,64,40,25,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034672,7100s Stanley Ln.,GA017851,GA060303,GA244849,GA033284,33.560128,-84.287858,7000s Hazelwood Dr.,7100s Hazelwood Dr.,7100s Babbling Brook Dr.,7000s Babbling Brook Dr.,32,84,69,65,67,32,72,62,61,67,36,72,63,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034815,700s Garden Walk Blvd.,GA010377,GA130257,GA028693,GA037310,33.594338,-84.414021,600s Garden Walk Blvd.,700s Garden Walk Blvd.,700s Boston Cmn.,800s Garden Walk Blvd.,31,69,38,61,41,19,56,0,43,24,33,57,12,61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034914,7700s Dove Dr.,GA112991,GA109670,GA174254,GA251682,33.543507,-84.394698,7700s Antebellum Ln.,7700s Oriole Trl.,7700s Marabou Ln.,7600s Oriole Trl.,66,28,75,31,29,57,28,50,17,36,63,28,44,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA034920,"0-100, Jonathan Rd.",GA003384,GA268147,GA001653,GA017511,33.567459,-84.389379,"0-100, Crystal River Dr.",6700s Gillis Ct.,500s Roxbury Dr.,6700s Fallawater Cir.,49,54,12,51,54,39,40,12,33,33,46,42,25,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035336,500s Fieldgreen Dr.,GA002756,GA105239,GA144991,GA020578,33.506726,-84.373663,500s Sunnyhill Dr.,500s Whaleys Lake Dr.,600s Whaleys Lake Dr.,500s Cypress Estates Cv.,68,65,67,80,75,59,53,49,60,56,59,65,53,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035375,3100s Noahs Ln.,GA140221,GA140098,GA093753,GA153402,33.644624,-84.286683,4000s Gracewood Park Dr.,3900s Tyler Ct.,3900s Caleb Ct.,4000s Old Ivy Ct.,65,62,67,90,86,73,53,67,57,86,65,62,73,67,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035460,5300s Crystal Ln.,GA069007,GA091503,GA062784,GA007710,33.609447,-84.44416,5200s Crystal Ln.,5400s Park Pl. S,1500s River Walk Trl.,5300s W Fayetteville Rd.,60,42,64,33,51,60,27,48,27,32,60,31,58,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035494,7000s Williamsburg Dr.,GA021828,GA102895,GA028748,GA010106,33.560318,-84.403919,7100s Williamsburg Dr.,400s Patrick Henry Ct.,100s Brookview Dr.,200s Roberts Dr.,62,64,41,40,34,44,52,21,21,21,62,54,31,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035529,500s Hanes Dr.,GA013921,GA037476,GA051219,GA125097,33.62689,-84.372943,500s Whitley Dr.,500s Yancey Dr.,4700s Puckett St.,4600s Puckett St.,42,43,7,38,28,47,29,0,25,3,53,29,7,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035565,9500s Forest Knoll Dr.,GA243153,GA119277,GA270013,GA090267,33.498903,-84.404589,9400s Thomas Rd.,400s Crest Ct.,300s Brookfield Way,9300s Crest Knoll Ct.,62,57,67,33,70,62,14,25,33,50,69,29,17,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035618,100s Valley Hill Rd. SW,GA142532,GA234620,GA282705,GA040032,33.564401,-84.392718,6900s Sun Valley Way,7000s Sun Valley Way,100s Gristmill Ct.,7000s Green Valley Ln.,29,60,67,45,59,17,40,50,18,44,14,80,58,18,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035719,200s Commons Dr.,GA043207,GA049696,GA096817,GA054340,33.551368,-84.337352,7400s Battlecreek Ln.,7300s Battlecreek Ln.,300s Commons Dr.,7400s Mount Zion Blvd.,48,54,67,57,76,39,32,42,41,47,46,61,33,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035778,1100s Flat Shoals Rd.,GA034863,GA147695,GA006393,GA056170,33.602386,-84.427176,5500s Aspen Dr.,1100s Landon Ct.,5500s Glen Haven Dr.,1100s Kristen Cv.,55,38,67,51,46,40,38,75,29,33,45,38,75,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035880,300s Chase Woods Cir.,GA070767,GA254700,GA025717,GA023036,33.547351,-84.379317,7600s Ward Ln.,300s Wavelyn Way,300s Brittan Trl.,7600s Park Ln.,62,50,10,70,74,51,36,0,58,43,67,43,10,72,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035908,7400s Mockingbird Trl.,GA186193,GA080127,GA207482,GA115441,33.555355,-84.377791,7200s Winter Valley Ct.,7300s Mockingbird Ct.,7300s Winter Valley Ct.,400s Valley Hill Rd. SE,48,52,87,45,43,45,52,78,36,33,61,62,78,73,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035925,8200s Sunnydale Ln.,GA225076,GA220885,GA025682,GA018658,33.529617,-84.341281,1500s Stockbridge Rd.,8200s Dewayne Ln.,8300s Carlington Ln.,8100s Sunnydale Ln.,65,44,67,75,68,50,44,44,47,50,65,67,56,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035960,6700s Amesbury Ln.,GA116159,GA042533,GA179547,GA135205,33.570936,-84.439437,6700s Keswick Dr.,1500s Hampstead Pl.,1400s Hampstead Pl.,6700s Collier Way,90,41,75,73,53,67,35,69,64,44,86,41,69,82,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA035973,2300s Hamilton St.,GA054485,GA085071,GA103601,GA209237,33.432961,-84.318139,11800s Conrad Cir.,11800s Brightside Pkwy.,2200s Church St.,11700s Brightside Pkwy.,62,74,70,59,64,46,39,48,30,73,69,55,67,52,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA036065,4900s West St.,GA165818,GA189455,GA229660,GA100512,33.619543,-84.370252,600s Georgia Ave.,600s Bridge Ave.,5000s West St.,500s Bridge Ave.,57,40,51,62,54,32,33,51,50,25,41,23,43,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA036072,8200s Pembrook Ter.,GA287902,GA244900,GA282926,GA139687,33.529338,-84.297831,8100s Seven Oaks Dr.,2700s Players Dr.,8100s Clubhouse Way,8200s Clubhouse Way,62,79,77,81,25,69,71,54,76,33,69,79,62,86,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA036074,600s Garden Walk Blvd.,GA010377,GA004079,GA096343,GA028693,33.59853,-84.41077,600s Garden Walk Blvd.,700s Rock Shoals Ct.,700s Pine Shoals Ct.,700s Boston Cmn.,58,69,67,52,61,41,56,56,36,43,46,57,67,44,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
GA036150,2000s Flat Shoals Rd.,GA240378,GA034283,GA059052,GA015224,33.586135,-84.456454,6200s Camp Rd.,2000s Conkle Ct.,6100s Radford Dr.,6100s Castlegate Ct.,65,100,62,76,71,42,100,55,55,71,58,80,48,61,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Clayton County,GA
